n,futureMid,index,X,fundingFee,create_time
295,0.01429,0.0142948541453333,0.1996311713706721,0.00067,"2019-11-26 20:52:06"
296,0.014305,0.0143034858283333,0.1997370316962509,0.00067,"2019-11-26 20:53:03"
297,0.01429,0.0142646263333333,0.2015158141244598,0.00067,"2019-11-26 20:54:08"
298,0.01427,0.0142631650746667,0.2019950152903664,0.00067,"2019-11-26 20:55:05"
299,0.014265,0.0142482277933333,0.2031721586453138,0.00067,"2019-11-26 20:56:05"
300,0.014265,0.0142579426666667,0.2036671342177573,0.00067,"2019-11-26 20:57:06"
301,0.01428,0.0142610218616667,0.2049979040964791,0.00068,"2019-11-26 20:58:07"
302,0.01428,0.0143004267923333,0.2035694997117756,0.00067,"2019-11-26 20:59:09"
303,0.01428,0.0143014841103333,0.2020672702810707,0.00066,"2019-11-26 21:00:09"
304,0.014275,0.0142950630133333,0.2006637778085585,0.00066,"2019-11-26 21:01:00"
305,0.014255,0.0142716480893333,0.1994972629653468,0.00065,"2019-11-26 21:02:01"
306,0.01425,0.014258876082,0.1988747677596268,0.00064,"2019-11-26 21:03:03"
307,0.014245,0.014238615952,0.1993231293153792,0.00064,"2019-11-26 21:04:05"
308,0.01423,0.014229692732,0.1993447227542388,0.00064,"2019-11-26 21:05:06"
309,0.01425,0.0142557315926667,0.1989426674384913,0.00064,"2019-11-26 21:06:06"
310,0.014255,0.014241402904,0.1998974256243004,0.00064,"2019-11-26 21:07:06"
311,0.014255,0.0142446367093333,0.2006249479106293,0.00064,"2019-11-26 21:08:07"
312,0.014275,0.0142615737436667,0.2015663767160766,0.00064,"2019-11-26 21:09:08"
313,0.014265,0.0142613012933333,0.2018257293929903,0.00064,"2019-11-26 21:10:08"
314,0.014255,0.0142572206253333,0.2016699749586825,0.00064,"2019-11-26 21:11:09"
315,0.014185,0.0142278282013333,0.1986598035729128,0.00063,"2019-11-26 21:12:07"
